"N","param","mean","2.5%","25%","50%","75%","97.5%","species","it"
300,"mu[1]",0.43546953,-3.704301193,-1.054643995,0.48679708,1.879951592,4.588310844,"Sardinops sagax",2
300,"mu[2]",-1.815347526,-4.726419948,-3.206896728,-1.96073033,-0.659333469,2.155948307,"Sardinops sagax",2
300,"mu[3]",-2.413732133,-4.920910587,-3.755624759,-2.69133392,-1.314087474,1.601686859,"Sardinops sagax",2
300,"mu[4]",-2.922699078,-4.916001771,-4.150755628,-3.240256141,-2.049872224,0.856175759,"Sardinops sagax",2
300,"mu[5]",-3.067934312,-4.95761608,-4.269300236,-3.393775492,-2.20495946,0.609089576,"Sardinops sagax",2
300,"alpha",3.507124672,2.592382834,3.16815068,3.476260336,3.803390878,4.640946483,"Sardinops sagax",20
300,"rho",-0.078429555,-0.843424431,-0.526345106,-0.333216805,0.350662448,1.258113338,"Sardinops sagax",20
300,"sigma",3.761231453,3.296612672,3.570901946,3.74795815,3.944153141,4.266326502,"Sardinops sagax",20
300,"mu[1]",1.630517004,-1.830253683,0.695413059,1.738224321,2.656767723,4.49525335,"Sardinops sagax",20
300,"mu[2]",-1.861469482,-4.440916709,-2.759798127,-1.943096961,-1.033258617,1.104306442,"Sardinops sagax",20
300,"mu[3]",-3.132439699,-4.904654486,-4.115495444,-3.301455933,-2.415241971,-0.277480746,"Sardinops sagax",20
300,"mu[4]",-3.617374288,-4.94445602,-4.452588954,-3.860450722,-3.090955701,-0.711121683,"Sardinops sagax",20
300,"mu[5]",-3.755498344,-4.957592726,-4.534425897,-4.02241851,-3.262646121,-0.996582994,"Sardinops sagax",20
300,"alpha",3.545881418,2.669987065,3.212663339,3.525733176,3.860758423,4.541767816,"Sardinops sagax",3
300,"rho",-0.360227117,-1.056184874,-0.714192389,-0.492575358,-0.209688114,1.127745065,"Sardinops sagax",3
300,"sigma",3.685707566,3.138611635,3.496809969,3.675932953,3.872300606,4.243827302,"Sardinops sagax",3
300,"mu[1]",2.171173081,-1.186679043,1.350134622,2.265057273,3.145993832,4.84271138,"Sardinops sagax",3
300,"mu[2]",-1.94755808,-4.253841162,-2.785944436,-1.968923588,-1.175758966,0.627992987,"Sardinops sagax",3
300,"mu[3]",-2.892295095,-4.832666981,-3.760317165,-3.005842071,-2.139753352,-0.252165266,"Sardinops sagax",3
300,"mu[4]",-3.754947039,-4.941749312,-4.48247578,-3.95624208,-3.252795229,-1.373603544,"Sardinops sagax",3
300,"mu[5]",-3.760470517,-4.95121758,-4.48502155,-3.969533249,-3.25269156,-1.341108196,"Sardinops sagax",3
300,"alpha",3.493508894,2.475551802,3.065518356,3.438625526,3.851387341,4.820147794,"Sardinops sagax",4
300,"rho",0.557895451,-0.795117961,0.239853641,0.739788965,0.991115081,1.305833291,"Sardinops sagax",4
300,"sigma",4.005382593,3.47705371,3.879668642,4.023660984,4.145660881,4.39419771,"Sardinops sagax",4
300,"mu[1]",0.645301952,-3.404252159,-0.59226854,0.725717939,1.933547939,4.437197382,"Sardinops sagax",4
300,"mu[2]",-1.633953089,-4.539933884,-2.852242576,-1.733984333,-0.611265489,2.142138376,"Sardinops sagax",4
300,"mu[3]",-2.631038957,-4.880093139,-3.810711006,-2.876784147,-1.696147667,0.997256712,"Sardinops sagax",4
300,"mu[4]",-3.174993124,-4.925085607,-4.258605454,-3.492475496,-2.427022766,0.402918229,"Sardinops sagax",4
300,"mu[5]",-3.429153827,-4.949893487,-4.421798966,-3.739502142,-2.775466235,-0.126326123,"Sardinops sagax",4
300,"alpha",4.284814651,2.569859129,3.545807906,4.656758048,4.993785319,5.420161488,"Sardinops sagax",5
300,"rho",-0.79924333,-2.719185453,-2.523346214,-1.394968411,0.997207402,1.378938347,"Sardinops sagax",5
300,"sigma",2.452283567,0.536638065,0.770475335,3.19843484,4.0848855,4.374991504,"Sardinops sagax",5
300,"mu[1]",1.670018093,-2.535434877,0.979622713,1.956502136,2.624851832,4.735142564,"Sardinops sagax",5
300,"mu[2]",-2.080613444,-4.57947937,-2.894260598,-2.19913001,-1.469335426,1.380416338,"Sardinops sagax",5
300,"mu[3]",-2.680908506,-4.667787076,-3.605289438,-2.936051105,-2.078458051,0.918425633,"Sardinops sagax",5
300,"mu[4]",-3.590698145,-4.943866801,-4.49062343,-3.974055892,-3.134620693,0.121484872,"Sardinops sagax",5
300,"mu[5]",-3.664088916,-4.947672382,-4.531344847,-4.042846917,-3.210958458,-0.390082188,"Sardinops sagax",5
300,"alpha",3.614177742,2.493510047,3.166595676,3.58181531,4.026252418,4.906359325,"Sardinops sagax",6
300,"rho",0.337246712,-1.717784731,0.074634285,0.607764763,0.920681967,1.289370967,"Sardinops sagax",6
300,"sigma",3.839573203,2.489136544,3.768798488,3.953301835,4.093225834,4.351270186,"Sardinops sagax",6
300,"mu[1]",0.257189235,-4.104197993,-0.933556191,0.476015161,1.574940653,3.767214524,"Sardinops sagax",6
300,"mu[2]",-1.589761522,-4.335718706,-2.699102634,-1.718910821,-0.618380098,1.872080535,"Sardinops sagax",6
300,"mu[3]",-2.515077166,-4.813082821,-3.720422536,-2.747134107,-1.551262769,1.151949804,"Sardinops sagax",6
300,"mu[4]",-3.242538227,-4.90404878,-4.295187783,-3.563969447,-2.556333031,0.159125238,"Sardinops sagax",6
300,"mu[5]",-3.458831958,-4.92651562,-4.418929602,-3.774089906,-2.841335353,-0.153263406,"Sardinops sagax",6
300,"alpha",3.517322424,2.701528678,3.218342983,3.497020186,3.792635222,4.433406392,"Sardinops sagax",7
300,"rho",-0.256720522,-0.820740682,-0.484801917,-0.310203058,-0.111933543,0.806120668,"Sardinops sagax",7
300,"sigma",3.675985073,3.2693998,3.533776536,3.671928407,3.815532309,4.106348989,"Sardinops sagax",7
300,"mu[1]",2.417629163,-0.501178339,1.577793128,2.477706141,3.332766495,5.012939521,"Sardinops sagax",7
300,"mu[2]",-1.529229958,-4.048625212,-2.450014935,-1.550824665,-0.664530918,1.198612241,"Sardinops sagax",7
300,"mu[3]",-3.036070129,-4.863812735,-3.957484261,-3.177358816,-2.282469712,-0.37167112,"Sardinops sagax",7
300,"mu[4]",-3.806888832,-4.957720903,-4.531444313,-4.032099138,-3.304532197,-1.51114217,"Sardinops sagax",7
300,"mu[5]",-3.711358122,-4.947320051,-4.448765919,-3.90375905,-3.178574692,-1.390978187,"Sardinops sagax",7
300,"alpha",4.294780498,2.633298777,3.529781342,4.661741949,5.023398108,5.404267944,"Sardinops sagax",8
300,"rho",-0.883489553,-2.764646398,-2.56370315,-1.365340124,0.869372229,1.320338545,"Sardinops sagax",8
300,"sigma",2.470005344,0.366341588,0.73203186,3.173666489,4.111562423,4.391795913,"Sardinops sagax",8
300,"mu[1]",1.406129542,-2.65167078,0.743761226,1.637032387,2.302391961,4.290840129,"Sardinops sagax",8
300,"mu[2]",-1.556598412,-4.382027994,-2.285142993,-1.608680419,-0.915918266,1.649237081,"Sardinops sagax",8
300,"mu[3]",-2.740648582,-4.688359113,-3.618905902,-2.962994202,-2.184010086,0.727614192,"Sardinops sagax",8
300,"mu[4]",-3.690720651,-4.949413665,-4.563268882,-4.060809287,-3.26742566,-0.312695748,"Sardinops sagax",8
300,"mu[5]",-3.724927416,-4.953298487,-4.543931125,-4.051389662,-3.297716696,-0.578841223,"Sardinops sagax",8
300,"alpha",3.394352854,2.378653416,2.94590613,3.320858988,3.76602126,4.815582641,"Sardinops sagax",9
300,"rho",0.49161564,-0.315217607,0.141489843,0.475604668,0.856563378,1.292971767,"Sardinops sagax",9
300,"sigma",4.01730822,3.670365117,3.890496702,4.015151989,4.142866031,4.370508919,"Sardinops sagax",9
300,"mu[1]",0.729207863,-3.521661957,-0.343876894,0.858830795,1.997747881,4.219125072,"Sardinops sagax",9
300,"mu[2]",-1.915859326,-4.632394941,-3.086381569,-2.006983342,-0.927343594,1.655685391,"Sardinops sagax",9
300,"mu[3]",-2.660472024,-4.81980885,-3.787298163,-2.868902876,-1.772695087,0.713007268,"Sardinops sagax",9
300,"mu[4]",-3.328949929,-4.935221115,-4.33890412,-3.624902236,-2.614631049,-0.162781697,"Sardinops sagax",9
300,"mu[5]",-3.473710898,-4.931769402,-4.410836472,-3.798078823,-2.861227662,-0.276056368,"Sardinops sagax",9
300,"alpha",3.838844233,3.064374559,3.688810889,3.874380168,4.038455962,4.346999095,"Scomber japonicus",1
300,"rho",-2.765150882,-2.990618911,-2.913143651,-2.8203865,-2.702993752,-2.310449211,"Scomber japonicus",1
300,"sigma",1.638227119,0.941023378,1.313361498,1.568819816,1.883273247,2.747645059,"Scomber japonicus",1
300,"mu[1]",-1.134281004,-2.134590155,-1.480032629,-1.136725584,-0.795349709,-0.059860191,"Scomber japonicus",1
300,"mu[2]",-4.392785333,-4.972721654,-4.70711135,-4.444664243,-4.138547684,-3.539500931,"Scomber japonicus",1
300,"mu[3]",-4.495908915,-4.98587702,-4.794662765,-4.570447771,-4.27111981,-3.559142467,"Scomber japonicus",1
300,"mu[4]",-4.394934546,-4.97825284,-4.732307565,-4.457107477,-4.12985071,-3.420291182,"Scomber japonicus",1
300,"mu[5]",-4.369241719,-4.981002181,-4.736930522,-4.463987646,-4.094450891,-3.263483251,"Scomber japonicus",1
300,"alpha",2.384261775,1.490178877,2.015382807,2.333793399,2.688203916,3.612682349,"Scomber japonicus",10
300,"rho",0.041617868,-0.829354484,-0.131686367,0.092993773,0.311532131,0.701007706,"Scomber japonicus",10
300,"sigma",3.736306285,3.354697043,3.634497059,3.743304329,3.865148515,4.092764565,"Scomber japonicus",10
300,"mu[1]",-0.743722234,-3.049584541,-1.497656655,-0.781785398,-0.013429679,1.664532444,"Scomber japonicus",10
300,"mu[2]",-3.967546032,-4.964569211,-4.575615663,-4.140791425,-3.560853352,-2.013497117,"Scomber japonicus",10
300,"mu[3]",-3.760650328,-4.934770306,-4.440818409,-3.920014575,-3.250361635,-1.596292014,"Scomber japonicus",10
300,"mu[4]",-3.95156769,-4.947511969,-4.576224891,-4.129331047,-3.510990004,-1.935349621,"Scomber japonicus",10
300,"mu[5]",-4.146087729,-4.970979204,-4.699833259,-4.335802701,-3.807303792,-2.198027548,"Scomber japonicus",10
300,"alpha",2.253536096,1.536322629,1.983629662,2.233589282,2.498859023,3.101742718,"Scomber japonicus",11
300,"rho",-0.519568254,-1.287066653,-0.739227275,-0.526930945,-0.30697004,0.322694654,"Scomber japonicus",11
300,"sigma",3.554115011,3.202066574,3.435592865,3.550045744,3.667799602,3.928539527,"Scomber japonicus",11
300,"mu[1]",-0.890390146,-2.692114388,-1.469653751,-0.893509433,-0.310497505,0.902654886,"Scomber japonicus",11
300,"mu[2]",-4.142947572,-4.948966788,-4.62007235,-4.258350646,-3.796663,-2.681141313,"Scomber japonicus",11
300,"mu[3]",-4.050028672,-4.953958966,-4.582419858,-4.186103872,-3.667957754,-2.417729236,"Scomber japonicus",11
300,"mu[4]",-4.236185657,-4.972161574,-4.698850745,-4.369157673,-3.904951744,-2.776985294,"Scomber japonicus",11
300,"mu[5]",-4.261284815,-4.97358699,-4.724996416,-4.398382577,-3.946845397,-2.781211221,"Scomber japonicus",11
300,"alpha",2.165651959,1.17104248,1.689273366,2.032422852,2.493939136,3.971919605,"Scomber japonicus",12
300,"rho",0.322836415,-1.349612866,-0.026895675,0.338109503,0.75495899,1.528134035,"Scomber japonicus",12
300,"sigma",3.56400762,3.242032599,3.458490981,3.566056276,3.672916132,3.886118623,"Scomber japonicus",12
300,"mu[1]",-1.185440783,-3.780251026,-1.920412524,-1.199668029,-0.476862422,1.467671872,"Scomber japonicus",12
300,"mu[2]",-3.902823166,-4.954371455,-4.577162632,-4.142311179,-3.528176703,-1.295337478,"Scomber japonicus",12
300,"mu[3]",-3.893028839,-4.967150956,-4.626532766,-4.18259457,-3.452326048,-1.18224727,"Scomber japonicus",12
300,"mu[4]",-3.986756535,-4.964396977,-4.63547824,-4.23983229,-3.611769939,-1.490411363,"Scomber japonicus",12
300,"mu[5]",-4.11963862,-4.974935109,-4.725328173,-4.361028054,-3.792923486,-1.770010819,"Scomber japonicus",12
300,"alpha",2.453996564,1.598332682,2.116439391,2.411418354,2.732820394,3.568977982,"Scomber japonicus",13
300,"rho",0.044011227,-0.738579193,-0.210282985,0.04336184,0.303111282,0.842006278,"Scomber japonicus",13
300,"sigma",3.579405192,3.273345471,3.466948456,3.57519205,3.688713768,3.911967904,"Scomber japonicus",13
300,"mu[1]",-0.789660301,-3.093280651,-1.576276179,-0.808900115,-0.030920599,1.647202182,"Scomber japonicus",13
300,"mu[2]",-3.968060684,-4.944876754,-4.585344771,-4.150221257,-3.558487051,-1.920463638,"Scomber japonicus",13
300,"mu[3]",-3.628452029,-4.909784485,-4.340307057,-3.807913637,-3.094923122,-1.410789826,"Scomber japonicus",13
300,"mu[4]",-3.88408904,-4.962648639,-4.54936902,-4.04904255,-3.423425218,-1.819629717,"Scomber japonicus",13
300,"mu[5]",-4.113654063,-4.971621472,-4.685159056,-4.306533415,-3.73156778,-2.222337719,"Scomber japonicus",13
300,"alpha",2.480253916,1.56943408,2.09915641,2.41586481,2.783683313,3.77062646,"Scomber japonicus",14
300,"rho",0.178967449,-0.562087688,-0.073041462,0.179492904,0.42929803,0.998690606,"Scomber japonicus",14
300,"sigma",3.629983717,3.327617785,3.518334536,3.628012844,3.737703727,3.96385109,"Scomber japonicus",14
300,"mu[1]",-0.602642218,-3.076037458,-1.43217605,-0.641428263,0.160477968,1.994165064,"Scomber japonicus",14
300,"mu[2]",-3.776203769,-4.930304545,-4.459990564,-3.949315598,-3.311656052,-1.563829378,"Scomber japonicus",14
300,"mu[3]",-3.631690824,-4.923583409,-4.38321292,-3.834643402,-3.096034554,-1.111782108,"Scomber japonicus",14
300,"mu[4]",-3.870227793,-4.935103729,-4.54581986,-4.075346885,-3.406105941,-1.651559809,"Scomber japonicus",14
300,"mu[5]",-3.991945731,-4.960634032,-4.633892004,-4.190377747,-3.551409626,-1.940689942,"Scomber japonicus",14
300,"alpha",2.318083256,1.495036986,1.977935215,2.272872577,2.609186658,3.379659172,"Scomber japonicus",15
300,"rho",0.066807098,-0.637917106,-0.171262449,0.06612821,0.291236098,0.829341499,"Scomber japonicus",15
300,"sigma",3.684898362,3.376255285,3.57299655,3.682138377,3.790926622,4.006384059,"Scomber japonicus",15
300,"mu[1]",-0.759405223,-2.970975516,-1.497619508,-0.784099934,-0.060259525,1.564964967,"Scomber japonicus",15
300,"mu[2]",-3.918925441,-4.945125907,-4.535539642,-4.078756682,-3.478739771,-2.005631341,"Scomber japonicus",15
300,"mu[3]",-3.725616618,-4.921200343,-4.40685883,-3.878451335,-3.251348031,-1.574668662,"Scomber japonicus",15
300,"mu[4]",-3.979799239,-4.954571557,-4.579351993,-4.141163474,-3.560038372,-1.964420506,"Scomber japonicus",15
300,"mu[5]",-3.969329719,-4.954288488,-4.578807518,-4.143423456,-3.564890383,-1.959918342,"Scomber japonicus",15
300,"alpha",2.211855229,1.427579847,1.91395733,2.182989263,2.478357879,3.13090578,"Scomber japonicus",16
300,"rho",-0.301425992,-1.186834538,-0.529182416,-0.276678894,-0.030500528,0.479871296,"Scomber japonicus",16
300,"sigma",3.498872448,3.149003427,3.390154749,3.502678679,3.618512541,3.850485884,"Scomber japonicus",16
300,"mu[1]",-1.156222803,-2.999101037,-1.759699026,-1.178867733,-0.57263845,0.827814663,"Scomber japonicus",16
300,"mu[2]",-4.159213197,-4.965435382,-4.66315871,-4.307829507,-3.813594643,-2.499357011,"Scomber japonicus",16
300,"mu[3]",-4.078976672,-4.965905915,-4.619837627,-4.228889724,-3.705964756,-2.397319116,"Scomber japonicus",16
300,"mu[4]",-4.130482919,-4.96804886,-4.655665986,-4.279934174,-3.76383577,-2.427309421,"Scomber japonicus",16
300,"mu[5]",-4.26651456,-4.970481085,-4.731962505,-4.419059799,-3.957903196,-2.731602889,"Scomber japonicus",16
300,"alpha",2.470841504,1.583387302,2.098512083,2.411363612,2.776037261,3.626673573,"Scomber japonicus",17
300,"rho",0.093982553,-0.826447919,-0.147479045,0.122232639,0.364039352,0.894576088,"Scomber japonicus",17
300,"sigma",3.686884514,3.347137102,3.570802134,3.687281779,3.803936607,4.039598213,"Scomber japonicus",17
300,"mu[1]",-0.360382269,-2.707235684,-1.097158624,-0.382491561,0.366580585,2.075853575,"Scomber japonicus",17
300,"mu[2]",-3.849901344,-4.960749775,-4.533446876,-4.043260764,-3.36067765,-1.638699224,"Scomber japonicus",17
300,"mu[3]",-3.581227562,-4.931323678,-4.330677962,-3.739005073,-3.025028871,-1.306985898,"Scomber japonicus",17
300,"mu[4]",-3.782426454,-4.966717748,-4.481898574,-3.963720043,-3.28989715,-1.549281788,"Scomber japonicus",17
300,"mu[5]",-3.99790985,-4.958717402,-4.629640024,-4.191092515,-3.598312347,-1.907303847,"Scomber japonicus",17
300,"alpha",2.851357118,1.494194362,2.164367517,2.709114323,3.647831621,4.262965141,"Scomber japonicus",18
300,"rho",-1.289026493,-2.984544887,-2.728600284,-1.236152503,-0.024731754,0.791496368,"Scomber japonicus",18
300,"sigma",2.966153995,1.027927386,2.137498237,3.437845088,3.727470046,4.028988961,"Scomber japonicus",18
300,"mu[1]",-0.82851625,-2.558544797,-1.358997978,-0.882186227,-0.361672539,1.191337705,"Scomber japonicus",18
300,"mu[2]",-4.191785998,-4.95489132,-4.658541416,-4.330075462,-3.911710177,-2.475961218,"Scomber japonicus",18
300,"mu[3]",-4.084663819,-4.952915002,-4.619887634,-4.240782754,-3.757091922,-2.162180959,"Scomber japonicus",18
300,"mu[4]",-4.268507339,-4.964801434,-4.706794378,-4.409304103,-4.007439158,-2.693479812,"Scomber japonicus",18
300,"mu[5]",-4.278882732,-4.975592532,-4.741097499,-4.437890016,-3.996849804,-2.602316965,"Scomber japonicus",18
300,"alpha",2.319712544,1.430503077,1.946986391,2.267978525,2.632882118,3.537982779,"Scomber japonicus",19
300,"rho",0.111047996,-1.667425131,-0.107309094,0.165717788,0.434682413,1.000125131,"Scomber japonicus",19
300,"sigma",3.658240482,3.246660671,3.556048483,3.666981941,3.781191844,4.016042824,"Scomber japonicus",19
300,"mu[1]",-1.293137318,-3.852242641,-1.997543865,-1.254943278,-0.548686346,0.983415515,"Scomber japonicus",19
300,"mu[2]",-3.848405663,-4.941013328,-4.502713846,-4.016539176,-3.407959575,-1.722344144,"Scomber japonicus",19
300,"mu[3]",-3.777669182,-4.945008564,-4.487258992,-3.947351448,-3.283916134,-1.507469792,"Scomber japonicus",19
300,"mu[4]",-3.999020422,-4.961836801,-4.62613508,-4.176399919,-3.578304682,-1.925266772,"Scomber japonicus",19
300,"mu[5]",-4.076341522,-4.973780913,-4.688987625,-4.290420541,-3.701793943,-1.916108625,"Scomber japonicus",19
300,"alpha",2.469978425,1.618500602,2.138225153,2.424418836,2.751044349,3.555484729,"Scomber japonicus",2
300,"rho",-0.047799881,-0.754876249,-0.2601958,-0.031441979,0.174029799,0.58628176,"Scomber japonicus",2
300,"sigma",3.646522678,3.350393039,3.528964054,3.641464965,3.752643523,3.994181677,"Scomber japonicus",2
300,"mu[1]",-1.3571096,-3.700641163,-2.067107065,-1.367510551,-0.593639791,0.962622385,"Scomber japonicus",2
300,"mu[2]",-3.907435586,-4.963378456,-4.531098402,-4.064889737,-3.463805048,-1.938274223,"Scomber japonicus",2
300,"mu[3]",-3.705989372,-4.927327053,-4.410246933,-3.857873381,-3.165813803,-1.570274226,"Scomber japonicus",2
300,"mu[4]",-3.954663744,-4.946624915,-4.558603972,-4.111562433,-3.539583216,-1.989616752,"Scomber japonicus",2
300,"mu[5]",-4.057350324,-4.968385684,-4.65822673,-4.23947551,-3.640161612,-2.113898542,"Scomber japonicus",2
300,"alpha",2.297887298,1.386293515,1.884866675,2.202669884,2.614354514,3.604526656,"Scomber japonicus",20
300,"rho",-0.441276374,-2.849369279,-0.536789261,-0.187815486,0.100435779,0.64569883,"Scomber japonicus",20
300,"sigma",3.563755216,2.302266396,3.517678963,3.666527104,3.79184916,4.029411226,"Scomber japonicus",20
300,"mu[1]",-0.909158853,-2.770484949,-1.528227485,-0.946226625,-0.308304014,1.131313524,"Scomber japonicus",20
300,"mu[2]",-4.090730075,-4.961048889,-4.591615471,-4.231471129,-3.745501943,-2.360266141,"Scomber japonicus",20
300,"mu[3]",-3.974295915,-4.953462945,-4.573964964,-4.148046908,-3.585223553,-1.978857044,"Scomber japonicus",20
300,"mu[4]",-4.143545937,-4.962195511,-4.646282822,-4.288046216,-3.804439513,-2.436187523,"Scomber japonicus",20
300,"mu[5]",-4.293165555,-4.973036821,-4.75108307,-4.441892133,-4.017290514,-2.669033648,"Scomber japonicus",20
300,"alpha",2.283660731,1.431912194,1.923519763,2.232642765,2.585458048,3.381191571,"Scomber japonicus",3
300,"rho",0.141579083,-0.533854012,-0.071193796,0.150816424,0.347493349,0.825204127,"Scomber japonicus",3
300,"sigma",3.66292996,3.357027799,3.548600526,3.657819738,3.771527419,4.002673696,"Scomber japonicus",3
300,"mu[1]",-1.147445048,-3.579873802,-1.892151971,-1.161435614,-0.389846202,1.324963566,"Scomber japonicus",3
300,"mu[2]",-3.984104118,-4.960893648,-4.594416711,-4.131940618,-3.567148353,-2.135953497,"Scomber japonicus",3
